PIN,pc1,pc2,pc3,pc4,pc5,pc6,pc7,lat,long_,Prairie_X,sale_amoun,sale_year
06-25-106-023,1.642030291,-0.195018801,0.352328256,-1.380458004,-1.727072353,0.259965236,-0.051668135,42.35264,-88.01936,0,284000,2006
06-25-106-031,0.332489942,1.1513944,0.063854731,-1.08001086,-1.744942168,0.847489575,-0.072942141,42.351818,-88.021104,0,195500,2006
06-25-106-036,0.81326915,1.004676327,0.474461036,-1.233310059,-1.681410125,0.606056485,0.072087424,42.351788,-88.020293,0,215000,2006
06-25-106-038,-0.10365279,1.898305179,0.270092038,-0.979991808,-1.65942636,1.096864455,0.09866337,42.351804,-88.019972,0,182000,2006
06-25-106-050,0.342311582,1.265587497,0.096358477,-0.925795983,-1.133568068,1.017267587,0.129214248,42.355853,-88.021513,0,211000,2006
06-25-106-057,0.068496186,1.506797022,0.091800895,-0.868182461,-1.253467327,0.318076868,-0.003447136,42.354862,-88.021732,0,190000,2009
06-25-106-058,0.323663765,1.23382312,0.094305617,-0.971972309,-1.317671478,1.0276931,0.109205046,42.35472,-88.021813,0,196000,2009
06-25-106-071,0.533677178,1.681873746,0.506453397,-0.840533577,-0.850368843,0.074691346,0.415735122,42.356892,-88.021963,0,172000,2007
06-25-106-072,0.530905444,1.679672571,0.509739958,-0.845215435,-0.864091198,0.07710989,0.41710379,42.356837,-88.021958,0,173500,2007
06-25-106-075,0.087654079,1.951788024,0.318500698,-0.732211087,-0.904413574,0.144522007,0.168005525,42.35685,-88.02167,0,146000,2009
06-25-106-077,0.614756999,2.029068118,0.326928844,-0.990930072,-1.231935504,-0.181612003,-0.158479354,42.356899,-88.02139,0,173000,2006
06-25-106-078,-0.425441573,1.710237706,0.255102444,-0.482453196,-0.636666731,0.117508217,0.436233069,42.356844,-88.02139,0,117000,2008
06-25-106-079,0.675340426,1.440520146,0.537062948,-0.914942828,-0.940143181,-0.009497107,0.304765491,42.356782,-88.02139,0,190000,2008
06-25-106-081,0.499734512,1.646951769,0.545019459,-0.877812992,-0.939695503,0.105960443,0.440589799,42.356844,-88.021102,0,172500,2007
06-25-107-005,1.720176496,-0.04467146,0.326220852,-1.293595942,-1.654211401,-0.554464545,0.886138997,42.35307,-88.023208,0,269000,2007
06-25-107-007,1.884948745,-0.23955499,0.366982877,-1.381050831,-1.687566672,-0.252899185,0.871631674,42.353033,-88.022872,0,283000,2007
06-25-107-011,0.910134433,1.128146866,0.591518345,-1.131706676,-1.544546438,0.180970959,0.702334642,42.353067,-88.0222,0,256000,2007
06-25-107-012,-0.035129947,1.248836108,0.402499337,-0.716391648,-1.174350567,-0.046916737,0.103624087,42.353139,-88.022023,0,203000,2009
06-25-107-018,0.030407194,1.649633508,0.528434856,-0.552328782,-0.496328665,0.618527886,0.26797044,42.35644,-88.022697,0,215000,2007
06-25-107-021,0.970413285,0.841237087,0.073991213,-0.935457214,-0.827678253,0.746658344,0.155766158,42.356257,-88.02362,0,193000,2008
06-25-107-025,0.480164841,1.629654331,0.339772389,-0.880725327,-0.858582536,0.997008363,0.351988594,42.35585,-88.02303,0,199900,2006
06-25-107-035,0.915852931,0.856641235,0.237989356,-1.064671036,-1.221842059,0.788912705,0.197473899,42.354567,-88.022947,0,222000,2006
06-25-107-037,0.480031981,1.596405178,0.363685415,-0.950894852,-1.092027066,1.028310259,0.35080009,42.354421,-88.023397,0,155000,2009
06-25-107-042,0.969145981,1.0897767,0.457398494,-1.09644857,-1.216924403,0.946191591,0.088209414,42.353662,-88.02359,0,202500,2010
06-25-107-046,0.513464279,1.443461724,0.386523194,-1.067276842,-1.348721491,1.007462288,0.301852679,42.353307,-88.022969,0,184000,2009
06-25-107-053,-0.151832569,1.528867906,0.158850112,-0.426837051,-0.479079373,0.152271597,-0.080641348,42.356892,-88.023084,0,45000,2009
06-25-107-055,0.703007047,1.556994072,0.450099467,-0.844576949,-0.763783829,0.074977164,0.279357661,42.356776,-88.023083,0,195500,2008
06-25-107-056,0.043143951,2.249962285,0.380209323,-0.634290665,-0.721748432,0.232137779,-0.266103134,42.356892,-88.02278,0,154264,2010
06-25-107-057,0.104067005,1.984070958,0.22913588,-0.686145186,-0.79728892,0.104850905,0.133136209,42.356837,-88.02278,0,170000,2006
06-25-107-059,0.094594024,1.972832742,0.239937637,-0.69579704,-0.814097318,0.11467194,0.141863158,42.356893,-88.022492,0,159750,2009
06-25-108-002,1.158622744,0.89024472,0.391904427,-1.103660699,-1.261129473,0.607600828,0.005485888,42.352694,-88.02371,0,203000,2009
06-25-108-009,1.910675052,-0.306102784,0.359146058,-1.406945379,-1.800379773,-0.503764046,1.030449463,42.352624,-88.022568,0,291000,2007
06-25-109-009,0.293552657,1.260186546,0.198159306,-1.05552579,-1.643343974,1.030641213,0.102498894,42.35297,-88.020988,0,194500,2008
06-25-110-007,0.574175805,1.548832029,0.714866698,-1.107994494,-1.603218548,0.735391597,0.051695492,42.3525,-88.020342,0,217500,2008
06-25-110-011,0.24915397,1.650768174,0.453285841,-1.085732754,-1.616314209,1.01891595,0.358632678,42.352173,-88.020178,0,188500,2006
06-25-110-012,1.02473838,0.804201023,0.589831659,-1.198775931,-1.744388768,-0.401941039,0.92827656,42.35318,-88.020087,0,230000,2007
06-25-110-017,0.878453923,0.915109658,0.497591694,-1.176909508,-1.689864227,0.534216886,-0.053484932,42.352591,-88.019934,0,216000,2007
06-25-111-005,0.521591662,1.143805063,0.040919547,-0.91784127,-1.056906037,0.935040693,0.02744715,42.355709,-88.022581,0,214900,2006
06-25-111-018,0.903913809,0.878536854,0.279566944,-1.064615813,-1.169657007,0.797280314,0.232330912,42.355191,-88.02227,0,216200,2006
06-25-302-015,2.198076474,-0.618320428,0.007294808,-2.099693822,-0.92732229,0.921079522,0.041494775,42.34397,-88.018267,0,320000,2008
06-25-304-007,2.174005043,-0.500491368,-0.165885381,-1.896345434,-0.598596006,0.784228102,-0.064571406,42.343071,-88.01523,0,240000,2010
06-25-304-029,2.54684199,-1.13002939,-0.21727528,-2.020276379,-0.829433447,0.623706096,-0.129797149,42.343433,-88.015619,0,266000,2010
06-25-306-002,1.511375674,-0.609600792,-0.244435605,-1.610420713,-1.939658397,-2.545335094,0.618862518,42.346949,-88.021671,0,272000,2006
06-25-306-010,1.044282902,0.304234353,0.00917854,-1.689892418,-1.566965263,0.99894181,-0.112944648,42.346497,-88.01996,0,255000,2008
06-25-306-013,1.573803908,-0.088777749,0.213477121,-1.823841912,-1.628454289,0.118701473,0.60932437,42.346227,-88.019382,0,302000,2007
06-25-306-036,1.609288852,-0.115096452,0.145375677,-1.790437403,-1.630529647,-0.290981732,0.803167891,42.346312,-88.020625,0,276500,2006
06-25-307-001,1.484557679,0.394806431,0.66279002,-1.719590903,-1.848739182,-0.656703101,1.258076588,42.347124,-88.020476,0,317500,2006
06-25-307-010,1.970750045,-0.571280013,0.353974007,-1.871588137,-1.896148061,-0.764461876,1.161097967,42.346714,-88.018521,0,365000,2006
06-25-310-004,1.181867487,0.567094486,0.223834961,-1.737197999,-1.355410909,-0.719668401,1.1703153,42.345028,-88.018594,0,268000,2006
06-25-311-011,2.513779802,-0.927443106,0.247386013,-1.993976785,-1.345874063,-0.305257142,1.069388374,42.344999,-88.01567,0,297500,2008
06-25-312-001,1.957851138,-0.462218519,0.156925262,-1.604105574,-1.477243823,-0.860222188,0.651529918,42.349575,-88.023574,0,200000,2010
06-25-312-012,1.526571836,-0.420292431,-0.203234831,-1.587403319,-1.667456899,-1.756131754,0.763457553,42.347872,-88.023142,0,273000,2006
06-25-312-017,1.577169219,0.17646604,0.22244932,-1.683718502,-1.29346668,1.068020047,0.224889122,42.347578,-88.023443,0,260000,2008
06-25-312-021,1.92115586,-0.990882686,-0.188369891,-1.718186454,-1.809073249,-1.974746948,0.608213424,42.347462,-88.022548,0,245000,2008
06-25-312-022,1.120942898,-0.011253829,-0.132903195,-1.469883414,-1.652018757,-1.057520927,-0.385872014,42.347537,-88.022283,0,263000,2006
06-25-313-005,1.862893416,-1.136008661,-0.361581319,-1.635122877,-1.794072551,-2.290251661,0.608021201,42.348836,-88.022978,0,290000,2006
06-25-313-007,1.665539042,-0.349170517,0.021636283,-1.693652855,-1.644923822,-0.180242417,0.829455701,42.3485,-88.022978,0,299900,2007
06-25-313-013,1.083119522,0.491273711,0.233518934,-1.51926344,-1.580706705,0.745805603,0.06835494,42.348896,-88.022534,0,230000,2008
06-25-314-006,1.296789078,-0.08401556,0.106906883,-1.545594192,-1.943850301,-1.054509669,0.537583083,42.34863,-88.021888,0,250000,2009
06-25-315-002,1.386609662,-0.055031866,-0.172318768,-1.516978702,-1.30526503,-0.70343457,-0.250116188,42.347189,-88.023517,0,270000,2006
06-25-315-012,1.740568716,-0.030637637,-0.030370791,-1.705277309,-1.270143253,-0.253424313,0.719921672,42.345603,-88.023333,0,300000,2007
06-25-315-013,1.984229938,-0.026612057,0.15763025,-1.756008671,-1.009020076,0.629674344,0.219934888,42.345467,-88.023587,0,210000,2010
06-25-315-018,1.432373864,0.352940234,-0.064643544,-1.648461969,-0.997921467,-0.032110756,-0.079159407,42.345037,-88.022449,0,245000,2008
06-25-315-021,1.443851094,0.463933559,0.062692411,-1.678359765,-1.142756025,-0.557813429,0.600637046,42.345031,-88.021733,0,252000,2006
06-25-315-022,1.804580194,-0.139602198,-0.059904918,-1.869605892,-1.210359091,-0.377022247,1.15521996,42.345031,-88.021511,0,297500,2006
06-25-315-025,1.353170149,0.379911373,-0.012573825,-1.730414881,-1.170972147,-0.389602615,0.542748795,42.34503,-88.020846,0,254000,2008
06-25-317-018,2.632490786,-2.173554649,-0.479508342,-1.661444374,-1.810933503,-1.274749959,0.810444196,42.34943,-88.01455,0,434500,2007
06-25-317-020,2.022089508,-1.061324093,-0.127255982,-1.600047196,-1.604080953,0.213772068,-0.119563591,42.348861,-88.014711,0,336000,2007
06-25-317-021,2.298367192,-0.679090121,0.408033161,-1.661850715,-1.508601296,0.658681192,0.058187416,42.348648,-88.01451,0,334800,2008
06-25-318-008,2.020820162,-0.483668018,0.595006825,-1.861438224,-2.128880335,-0.580529788,1.519192515,42.347992,-88.020384,0,315000,2008
06-25-318-009,2.205964525,-1.006826094,0.334626014,-2.001314599,-1.939789301,1.608776535,0.303265464,42.347874,-88.020146,0,400000,2006
06-25-318-020,1.95202039,-1.091756809,0.128732838,-1.654706809,-2.236785843,-0.246218513,-0.423071837,42.34899,-88.017913,0,355000,2007
06-25-319-005,1.718246759,-0.647165026,0.148444967,-1.746322044,-2.216205705,-0.316610559,0.843824445,42.348367,-88.019987,0,279900,2008
06-25-319-008,1.814289725,-0.339117924,0.4974995,-1.716871249,-2.073057344,0.069531362,-0.056602266,42.348238,-88.019177,0,310000,2008
06-25-319-010,1.472720069,-0.765270355,-0.095224942,-1.549824787,-2.169344521,-1.183038585,-0.489241822,42.348494,-88.018692,0,28043,2008
06-25-319-011,2.817836996,-1.678295704,0.457283434,-2.075245884,-2.270008903,0.501314104,1.316528391,42.348703,-88.018561,0,359000,2006
06-25-320-005,1.829668571,-0.70298288,0.215130923,-1.775000087,-2.100284895,0.505131749,1.052926958,42.348292,-88.016645,0,367000,2006
06-25-320-008,2.886509875,-2.220989548,-0.079850518,-1.939748146,-1.928258089,-0.756084423,0.688188557,42.348033,-88.015726,0,352000,2007
06-25-320-010,1.426503142,-0.326958939,0.124937346,-1.525406092,-1.987319449,-0.062289288,-0.264876747,42.348823,-88.016527,0,332000,2006
06-25-320-015,2.40018382,-1.39885114,0.138863436,-1.911393016,-2.019177691,0.952467383,1.144921565,42.349006,-88.01621,0,405000,2007
06-25-320-021,2.126479482,-0.338747521,0.612846571,-1.772156762,-1.660916352,0.550423191,1.073819638,42.348306,-88.015138,0,270000,2010
06-25-322-002,1.327698087,0.735444505,0.377201992,-1.672304622,-1.221613728,1.072136558,0.190476725,42.346219,-88.0228,0,175000,2010
06-25-322-004,1.905162542,-0.999336736,-0.443656602,-1.739572818,-1.578580228,-1.977746758,0.640026774,42.346038,-88.022489,0,303000,2006
06-25-322-010,1.59797592,-0.122017091,-0.017242335,-1.788465597,-1.450758117,-0.194153023,0.784904932,42.345861,-88.02105,0,317500,2007
06-25-322-021,1.563887721,0.122129766,0.009347616,-1.781605477,-1.283022863,-0.018014872,0.931885545,42.345484,-88.021856,0,258000,2008
06-25-322-023,1.512081311,0.517559043,0.323516178,-1.757699253,-1.262693127,-0.763434329,1.236787019,42.345484,-88.021413,0,225000,2008
06-26-100-007,-2.08905146,0.180769215,-1.832729445,1.416939731,1.160424443,-0.038882671,-0.192069074,42.354923,-88.038264,0,125000,2010
06-26-101-003,0.614859411,-0.487476559,0.341919852,1.081859401,1.597104888,0.813182434,0.057609225,42.356767,-88.041907,0,245250,2009
06-26-101-012,-2.776451557,0.314445485,-2.411447865,1.477971804,1.713777377,0.20448852,-2.232554929,42.356758,-88.03991,0,180000,2006
06-26-101-031,0.007102908,-1.291064572,-1.147125478,1.179395698,1.474825959,-0.299268024,-0.698680494,42.356749,-88.037799,0,140000,2010
06-26-101-032,0.220036919,-2.399963415,-1.622070077,1.091450941,1.232340812,-2.818575278,0.451404967,42.356762,-88.040686,0,230000,2006
06-26-103-004,-2.798324191,0.541582438,-2.074360404,1.69943611,1.527976273,-0.262024603,1.471874488,42.356026,-88.043355,0,160000,2006
06-26-103-008,-2.712491335,0.029149876,-2.419986786,1.582901205,1.598387655,-0.165647219,0.654006372,42.356353,-88.042806,0,204000,2007
06-26-104-007,-0.934785523,-0.193021783,-2.207572182,0.866957186,0.952892683,0.077986217,-0.02907613,42.356245,-88.040868,0,240000,2007
06-26-104-019,-1.75761388,-0.175082648,-2.338607632,1.257029265,1.194102164,-0.99696643,1.037231923,42.355858,-88.041093,0,195000,2007
06-26-104-020,-2.170388192,-0.007673919,-2.05532212,1.607584717,1.529055913,-0.499299822,0.482806229,42.355857,-88.040871,0,155000,2009
06-26-104-023,-2.319516908,0.19881553,-2.108660835,1.534728597,1.754705035,0.34168389,1.051648074,42.355853,-88.040039,0,214900,2007
06-26-105-005,-2.002776311,0.477823936,-2.282402794,1.461270866,1.24154117,-1.838097636,1.10809529,42.356231,-88.038032,0,233500,2006
06-26-105-014,-2.838544058,0.208891187,-2.745037808,1.664924094,1.816775395,-0.544326474,0.95426982,42.356222,-88.036035,0,122500,2010
06-26-105-016,-1.293364513,-0.323054482,-1.470230813,1.270292804,1.43081049,-0.137904577,-0.17251268,42.355847,-88.038868,0,160000,2010
06-26-105-017,-2.615922205,-0.252886314,-2.871929288,1.477304239,1.857075027,0.493296621,1.398199741,42.355845,-88.038535,0,180000,2009
06-26-105-018,-2.088201624,-0.749246271,-2.73653008,1.329291526,1.6726381,0.756690143,0.782257182,42.355844,-88.038202,0,188000,2010
06-26-105-020,-1.194422985,-1.646277499,-2.979183119,0.719651904,1.059301162,-0.264808563,-6.043210298,42.355841,-88.037536,0,200000,2006
06-26-107-018,-2.477727076,1.044533836,-1.291529234,1.560680463,1.219721937,-0.008187658,-0.316395278,42.354938,-88.041542,0,146000,2008
06-26-107-020,-2.416864259,0.484605737,-2.390437725,1.462141243,1.137207178,-1.323297909,0.2704884,42.354936,-88.041098,0,172000,2008
06-26-107-027,-2.715593701,-0.260034599,-2.799820598,1.610363889,1.401171907,-1.086518909,0.5089283,42.354929,-88.039544,0,174600,2006
06-26-107-028,-2.551743611,0.192259325,-2.293933746,1.70220355,1.410819014,-1.662178499,0.98232357,42.354928,-88.039322,0,190000,2009
06-26-108-001,-1.966688591,0.694569997,-1.290865041,1.611436622,1.371904345,-0.837098943,-0.718649853,42.355314,-88.038871,0,172000,2007
06-26-108-007,-1.880704552,-0.451078751,-2.227636735,1.293829443,1.390743145,-0.233111926,-2.821635637,42.355304,-88.036874,0,215000,2007
06-26-108-011,-1.679413986,-0.181781325,-1.783785381,1.448080462,1.327480559,-0.821426672,1.329354175,42.354926,-88.03893,0,181000,2007
06-26-109-003,-2.285818627,0.233627844,-2.156017284,1.31191294,1.788459709,0.649116086,1.922591574,42.355326,-88.034967,0,170000,2008
06-26-109-005,-1.989912245,1.072201736,-1.186508988,1.482291579,1.763524123,-0.010935419,0.679160089,42.354921,-88.035411,0,230000,2006
06-26-109-007,-1.638518527,0.319651817,-1.412917947,1.370875369,1.611117135,-1.330324577,1.218779176,42.354918,-88.034971,0,240000,2007
06-26-110-003,-2.889603634,0.196938945,-2.409173425,1.450798557,1.117029123,0.133805905,1.058428669,42.351597,-88.039643,0,175500,2008
06-26-110-022,-1.460476705,-0.517314669,-1.878639866,1.216328342,1.404549576,-2.471235375,1.134493991,42.351372,-88.036542,0,240000,2006
06-26-110-047,-1.295086818,-0.697042389,-1.983012389,0.889514786,1.825712735,0.462415388,2.267777769,42.352785,-88.034181,0,210000,2007
06-26-110-048,-0.803149145,0.348519278,-0.536192251,1.087188953,1.605482663,-1.452208376,0.197075886,42.352621,-88.034181,0,210000,2008
06-26-110-052,-1.915358136,-0.174808663,-2.108069194,0.984337138,1.785549652,0.065729231,0.808603734,42.351962,-88.034181,0,175000,2009
06-26-111-004,-1.661297095,0.426360895,-1.535799799,1.223269789,0.742498962,-0.612539686,-0.381804233,42.35442,-88.041685,0,188000,2006
06-26-111-006,-3.101367987,0.498995044,-2.4266608,1.730504301,1.390371061,-0.889662679,0.701527777,42.354417,-88.041241,0,133000,2010
06-26-111-007,-1.972835808,0.595001774,-1.174062763,1.438527077,1.043387556,-0.622720713,0.710151945,42.354416,-88.041019,0,155000,2008
06-26-111-015,-2.287822628,0.302925814,-1.770644042,1.184587163,1.297614152,1.293776964,-3.164726795,42.354407,-88.039243,0,162000,2009
06-26-111-027,-1.567963146,-0.917921192,-1.963177944,1.309115946,1.081486101,-0.501961396,0.774899748,42.353797,-88.042028,0,238000,2007
06-26-111-053,-2.053890809,-0.207704618,-2.154069088,1.414308489,1.26092158,-1.267200077,1.338074161,42.354023,-88.038145,0,199000,2007
06-26-111-064,-2.767872038,0.837867337,-2.190255778,1.603284425,1.8020351,-0.755231156,0.54592672,42.354008,-88.035703,0,182500,2007
06-26-111-068,-2.963396398,0.650192412,-2.530246732,1.417217941,1.986271813,0.50530802,1.154155023,42.354003,-88.034797,0,191500,2008
06-26-111-072,1.147409652,-1.345739704,-0.17570015,0.714285466,0.690937716,-0.056441151,-0.27743896,42.354522,-88.042759,0,256500,2007
06-26-112-003,-1.566140005,-1.141949295,-2.033270004,1.274460562,0.984925134,-0.530708366,0.734999382,42.353793,-88.043342,0,175500,2007
06-26-112-005,-1.225755557,0.180721451,-0.574825787,1.334617326,0.864967458,0.42684617,-0.245962383,42.353442,-88.043343,0,225000,2007
06-26-112-010,-1.417067829,-0.008096259,-1.669234628,1.310224344,0.677429889,-1.170612576,0.822437984,42.353966,-88.042778,0,223500,2007
06-26-112-016,-1.691763782,-0.685484907,-1.851026441,1.365268345,0.889223189,-0.699673051,1.443492271,42.35291,-88.042784,0,228000,2006
06-26-113-006,-2.704632202,0.368091031,-2.140801234,1.589091562,1.110029191,-0.879265498,0.194436977,42.35349,-88.039814,0,168700,2008
06-26-113-007,-2.244441732,1.008823708,-1.1641374,1.497104919,1.053051309,-0.065404577,-0.458506511,42.353489,-88.039592,0,158000,2009
06-26-113-012,-1.410485829,-0.737541633,-2.353301407,1.176792336,0.559747176,-2.022490365,1.097976842,42.353222,-88.040805,0,175000,2008
06-26-113-014,-2.621061605,0.256949499,-2.131647197,1.503280315,1.029777309,-0.312405837,1.306285337,42.352893,-88.040806,0,236000,2008
06-26-113-015,-1.147756357,-0.973734493,-1.556004349,1.242283684,0.541513471,-2.614319143,0.475413211,42.352727,-88.040806,0,183000,2006
06-26-113-020,-2.035785605,0.866835974,-0.880652858,1.444191876,0.714951991,0.245483116,-0.292547836,42.35187,-88.040805,0,179000,2007
06-26-113-029,-2.050949416,-0.130094099,-2.01586536,1.517283794,1.082743872,-0.980505906,1.581536838,42.353043,-88.039386,0,149000,2010
06-26-113-030,-0.685992295,-0.338744076,-0.721986147,1.214021395,0.960135146,-0.601221469,-0.462711822,42.352774,-88.039372,0,223400,2006
06-26-113-038,-2.108373127,0.412572623,-1.515460075,1.458748445,0.997209017,-1.037990384,-0.544819952,42.352419,-88.038849,0,140000,2009
